width,creator_id,height,video_description,comment_count,like_count,duration,create_time,view_count,share_count,video_id
1080,c51253aa-2f09-4e2a-83de-038a7a96675a,1080,vlog on beauty!,4521,338787,170,1748443083,292858,1386,1118fcea-0e49-471f-b79f-72a0b0dd3e45
1080,c51253aa-2f09-4e2a-83de-038a7a96675a,1080,vlog on fashion!,4873,233069,96,1752158283,333175,NaN,dfcac50f-3e1e-464f-9700-94b685d5f78a
1080,c51253aa-2f09-4e2a-83de-038a7a96675a,NaN,review on food!,3396,443672,77,1750516683,472404,953,a802e26e-85fb-4e17-b0d9-df1e91809f9e
1080,c51253aa-2f09-4e2a-83de-038a7a96675a,1080,reaction on tech!,1308,330470,45,1748443083,216826,3753,335aa777-448c-4d4d-adf3-d6f770fa754c
720,c51253aa-2f09-4e2a-83de-038a7a96675a,1080,review on beauty!,,238147,23,1750948683,461736,,62bda259-55db-44fe-80e3-1952fefeadd8
1080,c51253aa-2f09-4e2a-83de-038a7a96675a,720,unboxing on tech!,1275,6605,114,1749825483,703785,,54868e78-99c0-4af8-9cfd-b3440d276a8a
1080,c51253aa-2f09-4e2a-83de-038a7a96675a,1080,unboxing on food!,16,205423,31,1749047883,212637,4871,4a220f74-d048-407b-8da8-c9a9dbfbf396
720,c51253aa-2f09-4e2a-83de-038a7a96675a,720,review on food!,1062,201321,58,1751726283,532077,1263,34dc00b9-bb48-46d3-8cbb-3d99a5d1fdea
1080,c51253aa-2f09-4e2a-83de-038a7a96675a,720,vlog on tech!,,385719,102,1751812683,332303,2978,4b80169b-5906-4c02-aac3-fdf0e868bd9c
1080,c51253aa-2f09-4e2a-83de-038a7a96675a,720,vlog on fitness!,8068,0.0.0,120,1748961483,713888,4450,1839a4b5-ce9d-44c5-b3ee-ae1f73fc16fa
720,722061e3-ff8a-4591-8b10-75f7a51b5854,720,reaction on fashion!,NaN,303712,180,1752331083,365387,,37c68a59-f76a-4022-8c80-90be76dd9622
720,722061e3-ff8a-4591-8b10-75f7a51b5854,720,vlog on beauty!,5202,58776,34,1751985483,,111,33519d0e-7dab-4c4d-97cd-ddb62e62b31e
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,720,vlog on tech!,3560,407487,158,1752590283,109893,NaN,a8122463-56f5-4876-b4cf-5a35f71eecda
720,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,vlog on fashion!,4085,187170,99,1747838283,79840,3398,fc32b229-9d1e-4327-801b-70f58088c169
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,reaction on fashion!,7800,53356,96,1751121483,345059,2248,c5fbbcf0-af10-4a79-a490-721d13eac629
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,reaction on fashion!,4234,100543,139,1748529483,445140,2639,fc19abad-24b5-4276-9a69-8b93682bcaff
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,720,unboxing on travel!,6130,433560,85,1749911883,904849,3655,afd45bbd-3c11-496b-8e97-2c21083f7232
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,vlog on beauty!,6828,174406,118,1752417483,800249,4934,ca69f160-816a-4be2-980f-dfd2daf05478
720,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,vlog on travel!,9537,389421,130,1749566283,122879,622,5fe7817a-1ffb-4081-8488-92693591f83b
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,review on fashion!,9923,61632,113,1751121483,78442,3684,b2058e2b-a4e0-416a-944e-16dfad9418d1
720,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,reaction on beauty!,5490,250478,148,1748097483,241870,4,e1921ab8-264d-4974-a670-27a5cf68e75f
720,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,review on travel!,8953,346690,118,1749134283,780614,4103,f2c5baef-c1eb-4e75-83ad-c7d7d46a3342
720,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,vlog on travel!,2401,486796,65,1750948683,,?,c5707452-56aa-4651-b2ee-cbf22fd27865
720,722061e3-ff8a-4591-8b10-75f7a51b5854,720,vlog on food!,2971,0.0.0,146,1752676683,103264,4547,9fd00eb3-f316-4f68-9f87-f90c599f424e
NaN,722061e3-ff8a-4591-8b10-75f7a51b5854,720,unboxing on food!,1449,11931,23,1750775883,545256,4034,bab224ff-d47e-4055-b2d3-7d2386efc61b
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,vlog on travel!,2800,386935,111,1751207883,578505,1356,979beba7-0b71-4622-ac86-54cf4c8f6afc
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,challenge on tech!,3260,172945,127,1748183883,118506,638,02a2a5e1-7644-4100-8b8b-6330cbd38aca
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,vlog on beauty!,1915,194661,13,1748615883,628646,2249,846eddea-e7d3-4802-ae4b-e776019d863a
720,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,review on fitness!,1315,160214,159,1750775883,83445,1749,74a9821c-6c25-4082-8d0e-44b41ebd0d8c
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,unboxing on tech!,7397,322089,0.0.0,1749307083,913554,325,d046a1ed-49cb-416f-88da-12457b146b67
720,722061e3-ff8a-4591-8b10-75f7a51b5854,720,review on travel!,5035,279187,?,1751985483,26284,982,fafa44b1-4d66-4de3-86f3-8a0029b6ae7b
720,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,review on fitness!,8633,237424,0.0.0,1749047883,633292,3111,4707954d-8262-4468-a1d4-296b3052e06d
720,722061e3-ff8a-4591-8b10-75f7a51b5854,720,review on food!,1416,105014,180,1751553483,174502,4670,bbcc2790-d198-4138-8ced-0da1f4bf888e
720,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,challenge on beauty!,9534,154218,64,1751035083,486848,748,cecb7ffa-c1a1-43d5-bfdb-1a48e3f83832
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,720,reaction on travel!,4599,NaN,14,1750343883,679307,1948,ed65dcbf-f5fb-4359-bebd-663829daedb0
720,722061e3-ff8a-4591-8b10-75f7a51b5854,,vlog on fitness!,529,111166,151,1752331083,312876,3253,5c888a5c-8c4c-4a86-bb3d-57459cd60764
1080,722061e3-ff8a-4591-8b10-75f7a51b5854,1080,reaction on fitness!,1160,289989,172,1751899083,326239,4902,74098d22-ae2b-469e-a286-215c0d458490
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,reaction on fashion!,4281,,161,1751812683,761490,1675,d206b06b-1263-45b7-bc79-d50cc36214ea
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,review on beauty!,5345,217612,155,1751467083,19210,4241,16e18879-66ca-493d-bb73-61cd207f8240
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,review on food!,5306,57270,33,1751726283,976144,3364,40a8bcac-89b4-461f-9327-e0cf25b04cf5
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,challenge on food!,1057,481287,133,1752158283,711097,2951,282286b1-0142-4ff4-9875-d923727e61ea
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,reaction on tech!,1476,329125,?,1748875083,845432,771,98581540-a74c-4716-9723-852eca57f48b
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,reaction on travel!,3220,258694,25,1747838283,861278,4664,a27ec860-5b5f-4209-8790-a6e8d7dc1181
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,review on fashion!,3393,115046,134,1751639883,407090,3839,e72941ca-ee3d-43fa-8f82-05c93207a83c
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,reaction on tech!,,251360,79,1750430283,354551,4025,41742dfa-fff9-4c39-8ba1-cb7e01bed262
NaN,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,unboxing on beauty!,2009,207599,23,1749134283,410266,1312,14d1c9cd-be69-46a5-8d11-8197c654c0c7
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,challenge on food!,3485,362498,109,1748702283,600819,3552,e384be67-f778-4d85-ab07-2a70a14e5d6b
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,challenge on food!,1314,335256,66,1749134283,400181,2795,7d8cf2e4-0f09-4073-b426-3602b968981a
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,vlog on travel!,479,66021,157,1748702283,982013,419,d0585488-d937-4a1b-b982-4dfb21c69cf1
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,challenge on fitness!,?,205544,86,1750948683,,?,2d343885-eb41-4273-9b9f-1d28bd04be1d
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,challenge on fashion!,9072,198431,107,1752244683,361173,?,48be6a1d-0482-4910-bf27-38b34de70c95
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,unboxing on fashion!,4391,17088,42,1751985483,200680,112,a31b1e4c-23f2-4066-b2cd-ed673c77a066
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,review on fitness!,3769,417095,49,1749307083,399907,1473,01312334-ac36-4aff-872f-1f82f879b295
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,review on fitness!,2223,75854,14,1749998283,390160,3203,6f4de9f3-111d-4985-9024-fa3af945218e
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,reaction on travel!,0.0.0,323206,36,1751294283,878117,NaN,83425177-6092-4597-90c8-28c8aec64728
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,reaction on food!,4625,294403,180,1751553483,491154,2814,056e339e-05af-49d0-ab9b-fc9b8b0f4869
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,challenge on beauty!,4279,156334,61,1752071883,132571,4562,07db51bf-8822-4770-9924-20331379c573
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,review on travel!,2320,151065,162,1748011083,468407,1803,ad47246f-ee36-43ec-8970-b9f56d79dabb
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,challenge on beauty!,9307,303341,48,1751899083,744178,1275,567e8d94-9dfd-4290-a604-1d78b4e6a2f4
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,reaction on tech!,9385,361658,44,1750516683,451760,407,068300a0-474b-411b-b9ef-0788e4ba81ba
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,review on tech!,2297,351300,175,1748875083,90790,15,b740231c-a21c-4f2c-a505-3517dcfad0b7
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,review on travel!,3147,354420,17,1748961483,5858,3205,ade31b16-e211-45f8-a5ab-8b3807ac484c
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,review on fitness!,2182,271366,66,1753022283,439903,4924,15715306-29f2-4b21-8b9f-809807837262
720,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,,reaction on fashion!,8069,228548,125,1749911883,101877,790,6fc98e7f-75c7-4728-a982-814f54bd0572
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,720,unboxing on fitness!,8542,282579,68,1750171083,586824,2792,e3882662-2e8e-4ff0-ad9b-5fe674670579
1080,49a8b0ed-a3d0-4db9-8e2a-d88f2835f2cf,1080,vlog on fitness!,1690,298413,14,1751121483,285166,560,a5966d7d-3273-4a6d-b1d0-e9dfb2016c30
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,vlog on beauty!,0.0.0,389504,171,1751726283,149782,4764,4ec58c8e-e25e-4724-914f-c753d6190d1c
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,unboxing on travel!,,496812,149,1749393483,64900,3287,aaba4938-bcbd-4c1c-95b6-33efdec95564
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,unboxing on fitness!,9132,391755,46,1752071883,137334,4450,5ae3efec-67c9-4122-9530-b20b5375429c
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,unboxing on fitness!,3092,278290,116,1751639883,27393,1185,53db6cc2-4730-44ad-86fb-8e584cb94b32
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,unboxing on food!,3434,?,47,1750084683,810078,3555,9ad95e1a-976b-4d03-8489-436493897ec6
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,vlog on food!,2591,329473,67,1747838283,543657,151,9c950082-d3b0-4029-9ed0-67ddd1d78cc1
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,review on beauty!,9196,234336,47,1752676683,496454,3442,e866fa3b-a70a-4d6b-9214-cd2831c25d4a
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,reaction on travel!,9113,320321,123,1748788683,113606,NaN,73289d76-4b5a-4fd7-84e3-26701b33583e
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,unboxing on fashion!,8410,454778,58,1752590283,569920,3851,e318ecdf-5a3f-4cad-9607-6b94f2974933
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,reaction on food!,1352,?,48,1752071883,688380,1051,a4f1ac84-31bf-4e28-811b-670a2118ea89
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,review on fashion!,2607,285099,67,1750689483,961945,4721,1bc330b4-fce7-41ce-97dd-a26687b2c325
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,vlog on tech!,2405,481692,129,1752849483,699765,4659,4d33ccfc-6883-44e2-8e08-c6cb191dae23
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,reaction on fashion!,7042,209103,40,1751553483,62925,,cd6aa782-7d9c-4d62-a92f-eeff48f06af6
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,challenge on beauty!,7225,NaN,173,1748875083,707212,2492,7cc04fee-6039-45f7-94fe-63af4fd41ea4
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,unboxing on food!,5728,204493,17,1750430283,256681,3073,7bcf965f-7f18-47a6-a28f-a59182715662
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,unboxing on travel!,8711,422157,,1752158283,,974,901ffb72-a07e-4183-9046-ca6dd904fb40
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,vlog on fitness!,3940,0.0.0,36,1748961483,702083,3238,a3c14234-3f56-44c4-8b66-37075b2d85e2
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,review on tech!,4360,NaN,152,1748961483,417555,1327,e9d88ecb-e82c-4869-8ff6-155035196864
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,unboxing on travel!,NaN,60479,118,1749652683,658900,1296,6038ec7c-0491-4b37-86eb-5c101612214f
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,unboxing on travel!,0.0.0,182750,123,1750171083,920036,2626,4dff3ef9-b8f2-4bf0-9090-5eb514267918
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,,unboxing on fashion!,4318,359070,173,1750171083,513179,3350,df2a1048-5833-4057-aa15-c0277dd4af9e
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,reaction on food!,7414,476616,127,1749393483,924343,3832,1aa5b876-8570-43fd-b325-8263bd6dae4f
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,review on tech!,1194,234950,112,1749911883,775032,?,b55241df-5c8c-4b2d-9604-097ab5d40273
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,unboxing on fitness!,6232,424460,91,1750948683,303673,4058,acdd1187-ffa7-4a62-96ce-74dc7a456eef
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,vlog on fashion!,2530,,45,1750862283,436172,4862,83cf8270-ccf5-4f3c-b2be-b7a7c2adcadd
1080,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,1080,vlog on tech!,8994,,22,1751985483,759999,3659,44280651-c8b7-4d41-9f39-38d4a8f001fd
720,dac32ded-6f31-48b7-a0d6-67918bbb5ed1,720,unboxing on fitness!,,412723,83,1750775883,884465,1639,b221589b-dc39-4e4b-8120-eab7643f347b
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,1080,unboxing on fashion!,431,434773,0.0.0,1752417483,442704,2794,f4ebebf7-10ff-4ed2-95bd-d05602ed3871
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,review on tech!,,106805,92,1752503883,59487,670,a8fa1080-aab1-4010-a96e-ef051e486ad9
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,challenge on food!,1407,,138,1748097483,492823,,3c731424-f5d1-4227-a383-19c6818c8796
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,1080,review on food!,3924,6962,25,1751639883,831925,44,988f3023-b54e-4bde-89fd-aed9f68c1007
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,1080,review on beauty!,1663,142160,97,1752331083,608330,4689,079941c9-7189-4ab2-8116-577c27000466
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,vlog on fashion!,1922,152944,17,1749220683,671840,2978,d7a00ab5-052e-49bb-833a-8daa59e34c27
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,vlog on fitness!,661,298075,60,1749393483,876223,2927,fc946aaa-0075-47f0-af1d-25ebb78f383e
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,vlog on food!,6096,0.0.0,176,1747838283,632596,3053,882a8a49-a9ef-463f-9319-cf623ff07935
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,reaction on beauty!,6073,263648,66,1748270283,692294,4268,a23e4bea-ed41-42a8-a2c6-09bee9ec1281
NaN,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,unboxing on tech!,9462,45794,66,1752503883,65148,,6899ea59-6b72-44bb-93ad-7bf604fb7d90
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,,review on fitness!,,,75,1751121483,529752,808,af55a162-c914-4e47-a502-9a9f6bde7036
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,review on tech!,8055,131550,116,1748615883,651269,4381,e3ec3296-96d7-44e0-a597-1fda65d1bd58
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,challenge on food!,2842,287128,10,,510057,4537,36dfa7a5-cbec-47fc-869d-a025d9b760e1
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,1080,challenge on fitness!,8369,401526,58,1752849483,588796,3430,e639450b-6d2d-454e-af2a-b001c2936d75
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,1080,reaction on travel!,5650,237935,65,1748702283,711182,2908,bd09ee44-e45c-445a-9015-f0df411b96e3
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,reaction on fitness!,664,279975,27,1748702283,70529,4942,87adb8f0-d5cf-4ec6-af40-32ade16c1a84
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,1080,vlog on fashion!,7939,111776,142,1750084683,628398,820,fb58f0ea-8eb7-46d4-b5f4-bda9aae2b894
,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,1080,unboxing on fitness!,0.0.0,391551,46,1748615883,655185,891,c0171e38-6b4d-4acb-94b8-50616a54aa3f
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,vlog on tech!,7030,38154,70,1752849483,162134,3076,005afdce-65dc-422c-a12f-81455f531150
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,review on fashion!,,445908,174,1749998283,839570,,643d24dc-d2ec-4fd0-9698-a16ec6def9d8
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,challenge on travel!,,207517,75,1748270283,241751,1319,5d34ec3e-2c65-4c46-828f-c2b34072525a
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,challenge on food!,8223,,169,1748183883,117440,2204,ebc6152c-cee0-403d-804c-ed853f9b60e8
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,1080,challenge on food!,2609,238032,123,1752676683,,1996,3f7d449e-53dc-405f-94e1-80843f6891b8
1080,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,1080,vlog on travel!,7501,2246,93,1751812683,651706,?,8dff36ba-65b8-4aa9-af47-1218a12dfbe3
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,review on food!,3212,2179,30,1749220683,55862,2126,dd50d2aa-9576-4521-90df-fa34a47a8184
720,4fc2ca0a-3c05-4717-a064-9e6ed651a04b,720,reaction on beauty!,8507,90692,30,1749479883,853542,2347,58938169-508c-45dd-9fea-0bbb7e2136a6
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,unboxing on tech!,6097,494456,148,1751121483,,,993140b8-8b4f-4832-a584-248a990c3f49
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,review on food!,3586,,35,1752417483,649807,1532,b2a7468d-6aaa-4110-ac1a-3c9c827c6530
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,review on beauty!,9361,292862,16,1749911883,800492,3839,67649404-2bf3-4d6f-bdff-dab3019d2e81
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,vlog on beauty!,853,291179,140,1750862283,9929,3362,5fa36d1c-247e-41c6-8e52-acf8eeb69ffb
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,review on travel!,,396911,32,1751380683,301742,4304,d16d60c9-91ac-4abf-a9d3-06ae277469c9
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,review on fitness!,?,479307,102,1750257483,411370,401,dddb2949-2637-403e-9fc1-804c747523af
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,challenge on beauty!,8459,236002,145,1751726283,351343,NaN,cc5c6afb-69c6-4bb2-90ef-cedf17ae8d52
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,review on beauty!,9289,334568,38,1748875083,NaN,4174,61825622-dd15-4a5f-a886-0bc8274d0cf3
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,review on fitness!,5829,,24,1752763083,710229,3156,8a7de6ba-3248-4d1a-87ed-bb9198f5c365
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,unboxing on travel!,8025,338244,138,1748097483,740089,4131,211f5936-f8c2-485c-beea-2f75f9a666a3
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,challenge on travel!,655,50961,NaN,1749652683,NaN,4691,1d54b98b-0991-4ef2-aefb-36e3e0f66cdc
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,review on fashion!,8739,403319,150,1750084683,101704,4409,a2c23714-f6c6-403f-82fa-a9a7d2860b74
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,reaction on tech!,NaN,,42,1749393483,,279,603f4dad-1208-4ded-8028-98e5e0f307b0
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,unboxing on beauty!,3768,140788,53,1749307083,920069,4280,be41b842-719e-4d30-9976-60ebcd4aa527
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,review on tech!,0.0.0,186628,10,1749566283,603940,3901,75cd1b7f-905a-405d-958e-4d0ff18cf4cf
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,vlog on food!,3168,166325,36,1751121483,250247,3870,5913e230-5b1f-4660-941a-cdba397bcb57
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,review on fashion!,1889,381103,114,1752417483,122330,3353,404546cc-896b-48e3-b85f-c1290627cfc1
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,review on food!,,458713,128,1748443083,125371,1751,6e8767a3-fc6c-4e8f-acb7-4bc90d5e8a88
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,review on tech!,7690,412872,133,1752503883,302461,2456,39d2734a-a1f7-4fb3-bc32-1287cb2e94e3
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,unboxing on food!,2444,77948,147,1747838283,,NaN,bade7614-c02d-4466-800e-db1967c04116
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,review on fitness!,2441,478371,15,1752849483,829552,2965,4143ff60-6ce6-4db2-a761-8e959baf0cac
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,reaction on beauty!,2668,330771,12,1747838283,44929,1103,ff4e5cc9-0737-4af8-8717-520637d4a052
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,challenge on tech!,426,488500,37,1747924683,662536,1727,5b49172e-70e8-482c-80c1-3661b7b2262f
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,vlog on travel!,,166414,18,1748011083,479305,NaN,b900a423-3b9c-47e7-b664-557746be3dec
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,review on fitness!,9559,,47,1750343883,39102,1238,c018ab92-0081-4db4-950b-17582e8f864e
1080,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,review on food!,847,403814,163,1750603083,588715,2110,b5d94f04-d32b-4248-9d97-ab73ceb79974
720,ab08eccd-0761-4b6f-b6dc-43e53990229a,0.0.0,reaction on fitness!,9533,90200,165,1749393483,987309,?,77c82c15-cd83-4c58-9e0e-1bdbfb00e075
,ab08eccd-0761-4b6f-b6dc-43e53990229a,1080,unboxing on tech!,1638,120313,55,1750689483,655034,1004,d28ad67a-8983-4818-9802-3a7886311352
,ab08eccd-0761-4b6f-b6dc-43e53990229a,720,review on beauty!,0.0.0,431157,73,1751467083,71755,3347,257aee8c-1a85-4d57-accf-e20de338673a
1080,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,vlog on travel!,2895,228949,49,1752503883,722306,4101,4c9d3f4d-00ff-4cd6-99e0-4a515cf616ce
1080,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,vlog on beauty!,,76258,57,1750171083,537060,3861,da466d2b-13bc-4959-a13d-302a874cfd6d
1080,3f112fa4-429e-42ed-beb7-fc120254ace0,720,vlog on beauty!,6314,324921,152,1748097483,975611,412,03788e84-5555-4748-b3e3-226356e10b84
1080,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,unboxing on tech!,8049,361604,101,1749911883,355443,488,0d9437fb-c915-4992-a552-c8a5f8871da4
720,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,vlog on food!,1982,10679,118,1750257483,270544,39,288f284b-95cb-4158-aecc-8a01010b767f
1080,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,vlog on tech!,4144,184093,42,1751726283,416454,4594,93584383-e5f8-431a-aeee-24e4e9db3be4
1080,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,challenge on food!,1289,418758,74,1747924683,680416,280,778954e0-ea0a-4b7e-b81b-01acba9beaa4
720,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,review on fashion!,6947,448357,NaN,1747838283,407839,4888,90efe637-3a8b-4d92-9522-e6442de58bab
720,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,vlog on tech!,4970,457269,119,1748183883,330334,1424,664563db-d91d-4c17-b134-09156f6bcf07
NaN,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,vlog on fitness!,8565,305989,42,1748961483,192098,4626,f83a94e1-c04c-4b04-b642-a1176dcad0e6
720,3f112fa4-429e-42ed-beb7-fc120254ace0,1080,reaction on travel!,4752,283033,37,1752503883,463151,4907,ba187f95-c0e3-4bc6-86fc-d574c1cded72
720,3f112fa4-429e-42ed-beb7-fc120254ace0,720,review on travel!,3528,,88,1752158283,267439,1867,6f5c6655-7864-4374-867c-919b4ea9059d
1080,3f112fa4-429e-42ed-beb7-fc120254ace0,720,vlog on travel!,8382,14996,110,1752503883,643366,427,4ab1c544-c0f8-496f-93c2-06bbf8b091eb
